timestamp_utc,ws_40m,ws_60m,wd_58m,temp_2m,rh_2m
2019-01-21T18:00,2.74,3.01,22,0.2,66
2019-01-21T19:00,3.22,3.49,37,0.2,73
2019-01-21T20:00,4.02,4.46,68,-0.4,76
2019-01-21T21:00,5.74,6.27,135,-1.8,69
2019-01-21T22:00,5.04,5.41,59,-1.9,63
2019-01-21T23:00,5.64,6.18,43,-3.1,63
2019-01-22T00:00,5.57,6.20,37,-4.5,69
2019-01-22T01:00,5.39,5.92,41,-4.6,71
2019-01-22T02:00,3.79,4.22,59,-5.4,67
2019-01-22T03:00,4.64,5.11,36,-5.8,63
2019-01-22T04:00,4.03,4.38,43,-5.1,63
2019-01-22T05:00,4.69,5.12,64,-4.4,63
2019-01-22T06:00,5.76,6.14,66,-4.2,70
2019-01-22T07:00,9.35,10.01,230,-3.3,74
2019-01-22T08:00,7.70,8.35,228,-3.4,70
2019-01-22T09:00,5.52,6.04,232,-2.7,74
2019-01-22T10:00,4.19,4.63,232,-1.3,82
2019-01-22T11:00,6.76,7.30,232,-0.7,87
2019-01-22T12:00,7.30,7.75,225,0.3,94
2019-01-22T13:00,7.04,8.05,225,0.0,94
2019-01-22T14:00,7.06,8.16,233,1.2,96
2019-01-22T15:00,5.54,6.35,235,1.9,100
2019-01-22T16:00,4.83,5.53,235,3.1,100
2019-01-22T17:00,4.78,5.40,241,3.5,98
2019-01-22T18:00,4.37,4.94,243,2.4,97
2019-01-22T19:00,4.28,4.83,248,2.0,96
2019-01-22T20:00,4.09,4.45,251,1.8,91
2019-01-22T21:00,3.23,3.54,250,0.7,97
2019-01-22T22:00,3.41,3.56,242,0.4,100
2019-01-22T23:00,3.93,4.13,244,-1.4,92
2019-01-23T00:00,4.28,4.56,252,-3.5,97
2019-01-23T01:00,3.58,3.74,250,-4.5,94
2019-01-23T02:00,2.01,2.19,268,-4.5,96
2019-01-23T03:00,3.91,4.21,288,-4.4,94
2019-01-23T04:00,6.14,6.36,253,-5.6,91
2019-01-23T05:00,7.94,8.29,257,-5.9,95
2019-01-23T06:00,7.15,7.50,250,-5.2,83
2019-01-23T07:00,6.53,7.01,247,-3.9,88
2019-01-23T08:00,5.88,6.17,246,-3.4,100
2019-01-23T09:00,5.33,5.61,244,-1.6,100
2019-01-23T10:00,4.86,5.26,245,-0.1,100
2019-01-23T11:00,4.81,5.37,248,-0.2,100
2019-01-23T12:00,4.03,4.25,237,-0.2,100
2019-01-23T13:00,3.99,4.34,230,-0.3,100
2019-01-23T14:00,4.00,4.33,218,0.6,100
2019-01-23T15:00,3.87,4.11,233,0.6,100
2019-01-23T16:00,2.77,3.14,240,1.3,100
2019-01-23T17:00,2.03,2.19,241,1.9,100
2019-01-23T18:00,1.35,1.52,246,1.5,97
2019-01-23T19:00,1.20,1.31,253,0.2,96
2019-01-23T20:00,1.96,2.05,246,0.2,88
2019-01-23T21:00,2.37,2.62,233,-0.0,90
2019-01-23T22:00,3.95,4.45,222,-0.9,88
2019-01-23T23:00,5.17,5.69,211,-2.2,83
2019-01-24T00:00,4.40,4.90,199,-3.8,83
2019-01-24T01:00,3.26,3.80,55,-4.9,79
2019-01-24T02:00,3.71,4.20,53,-5.7,76
2019-01-24T03:00,4.23,4.70,42,-7.3,70
2019-01-24T04:00,3.42,3.75,55,-7.5,75
2019-01-24T05:00,4.62,5.22,43,-8.2,78
2019-01-24T06:00,4.58,5.25,34,-9.0,78
2019-01-24T07:00,4.49,5.23,40,-8.0,76
2019-01-24T08:00,5.60,6.23,165,-6.8,79
2019-01-24T09:00,4.47,5.14,205,-5.8,81
2019-01-24T10:00,3.41,3.66,62,-7.3,77
2019-01-24T11:00,3.09,3.31,62,-7.5,81
2019-01-24T12:00,5.17,5.82,218,-7.2,79
2019-01-24T13:00,5.50,5.93,224,-6.1,83
2019-01-24T14:00,6.54,7.20,233,-3.7,79
2019-01-24T15:00,5.67,6.29,239,-4.9,81
2019-01-24T16:00,5.81,6.56,243,-4.0,86
2019-01-24T17:00,7.72,8.53,250,-4.0,72
2019-01-24T18:00,9.56,10.54,252,-5.6,76
2019-01-24T19:00,8.00,8.77,246,-5.9,76
2019-01-24T20:00,7.10,7.94,251,-6.6,80
2019-01-24T21:00,5.69,6.32,241,-8.6,84
2019-01-24T22:00,5.99,6.64,247,-8.3,93
2019-01-24T23:00,7.20,8.11,248,-9.3,87
2019-01-25T00:00,8.11,9.08,242,-10.3,80
2019-01-25T01:00,10.24,11.16,235,-10.2,76
2019-01-25T02:00,8.79,9.73,237,-11.0,75
2019-01-25T03:00,9.65,10.29,235,-11.0,69
2019-01-25T04:00,10.53,11.32,241,-11.5,69
2019-01-25T05:00,10.41,11.36,237,-10.3,69
2019-01-25T06:00,9.77,10.75,233,-9.1,71
2019-01-25T07:00,11.31,12.60,222,-8.7,83
2019-01-25T08:00,11.90,12.82,217,-7.5,86
2019-01-25T09:00,13.00,13.96,221,-6.4,86
2019-01-25T10:00,13.00,14.09,216,-5.9,87
2019-01-25T11:00,13.52,14.42,130,-4.9,85
2019-01-25T12:00,14.45,15.52,209,-5.2,90
2019-01-25T13:00,13.73,14.80,170,-3.4,81
2019-01-25T14:00,11.71,12.95,72,-2.9,86
2019-01-25T15:00,12.94,14.28,197,-2.7,87
2019-01-25T16:00,11.89,13.05,216,-3.4,94
2019-01-25T17:00,12.74,13.74,219,-3.6,90
2019-01-25T18:00,14.73,15.21,204,-3.6,92
2019-01-25T19:00,11.46,12.25,74,-3.4,90
2019-01-25T20:00,13.05,14.27,184,-5.5,88
2019-01-25T21:00,12.30,13.27,214,-6.2,78
2019-01-25T22:00,9.21,9.81,205,-6.7,79
2019-01-25T23:00,9.18,10.02,227,-7.8,92
2019-01-26T00:00,9.86,10.55,228,-9.1,93
2019-01-26T01:00,10.24,10.74,230,-10.0,96
2019-01-26T02:00,10.39,11.18,233,-9.0,96
2019-01-26T03:00,9.26,10.08,219,-8.7,95
2019-01-26T04:00,12.65,13.67,223,-8.2,87
2019-01-26T05:00,11.87,13.28,221,-7.6,90
2019-01-26T06:00,13.62,14.62,222,-7.0,96
2019-01-26T07:00,14.85,16.18,237,-6.6,93
2019-01-26T08:00,15.89,17.20,240,-6.7,98
2019-01-26T09:00,17.51,18.91,236,-5.4,94
2019-01-26T10:00,17.82,19.65,230,-5.6,97
2019-01-26T11:00,21.73,23.12,226,-4.4,100
2019-01-26T12:00,20.42,22.50,217,-3.8,100
2019-01-26T13:00,18.66,20.66,237,-3.2,100
2019-01-26T14:00,17.86,19.74,232,-1.9,100
2019-01-26T15:00,18.03,20.06,238,-1.4,100
2019-01-26T16:00,18.83,20.09,244,-1.4,100
2019-01-26T17:00,19.72,20.97,251,-0.9,100
2019-01-26T18:00,18.51,19.85,237,-1.2,100
2019-01-26T19:00,16.87,18.79,241,-1.5,100
2019-01-26T20:00,0.41,0.34,243,-3.9,97
2019-01-26T21:00,0.41,0.34,243,-5.4,96
2019-01-26T22:00,0.41,0.34,243,-6.2,95
2019-01-26T23:00,0.41,0.34,243,-6.4,93
2019-01-27T00:00,0.41,0.34,243,-6.5,89
2019-01-27T01:00,0.41,0.34,243,-6.9,82
2019-01-27T02:00,0.41,0.34,243,-7.7,77
2019-01-27T03:00,0.41,0.34,243,-8.0,85
2019-01-27T04:00,0.41,0.34,243,-7.5,90
2019-01-27T05:00,0.41,0.34,243,-6.2,88
2019-01-27T06:00,0.41,0.34,243,-6.1,88
2019-01-27T07:00,0.41,0.34,243,-4.6,94
2019-01-27T08:00,0.41,0.34,243,-3.3,87
2019-01-27T09:00,0.41,0.34,243,-3.6,90
2019-01-27T10:00,0.41,0.34,243,-4.0,84
2019-01-27T11:00,0.41,0.34,243,-3.2,86
2019-01-27T12:00,0.41,0.34,243,-2.8,93
2019-01-27T13:00,0.41,0.34,243,-2.0,86
2019-01-27T14:00,0.41,0.34,243,0.2,90
2019-01-27T15:00,0.41,0.34,243,-1.0,83
2019-01-27T16:00,0.41,0.34,243,-0.0,90
2019-01-27T17:00,0.41,0.34,243,0.1,92
2019-01-27T18:00,0.41,0.34,243,-0.6,86
2019-01-27T19:00,0.41,0.34,243,-0.6,86
2019-01-27T20:00,0.41,0.34,243,-1.7,89
2019-01-27T21:00,0.41,0.34,243,-3.1,91
2019-01-27T22:00,0.41,0.34,243,-4.6,92
2019-01-27T23:00,0.41,0.34,243,-5.2,97
2019-01-28T00:00,0.41,0.34,243,-5.4,99
2019-01-28T01:00,0.41,0.34,243,-6.7,100
2019-01-28T02:00,0.41,0.34,243,-6.5,86
2019-01-28T03:00,0.41,0.34,243,-5.8,83
2019-01-28T04:00,0.41,0.34,243,-6.3,87
2019-01-28T05:00,0.41,0.34,243,-6.0,95
2019-01-28T06:00,0.41,0.34,243,-5.9,89
2019-01-28T07:00,0.41,0.34,243,-5.8,83
2019-01-28T08:00,0.41,0.34,243,-5.2,89
2019-01-28T09:00,0.41,0.34,243,-3.9,80
2019-01-28T10:00,4.97,5.53,25,-3.3,75
2019-01-28T11:00,3.30,3.51,35,-2.3,71
2019-01-28T12:00,4.26,4.53,30,-2.4,69
2019-01-28T13:00,5.35,5.86,19,-2.5,76
2019-01-28T14:00,4.14,4.43,28,-1.0,65
2019-01-28T15:00,3.19,3.29,40,-0.5,68
2019-01-28T16:00,2.44,2.77,33,0.1,69
2019-01-28T17:00,2.70,2.89,34,0.9,64
2019-01-28T18:00,2.66,2.80,26,0.3,66
2019-01-28T19:00,3.73,4.04,31,-0.7,75
2019-01-28T20:00,3.93,4.14,28,-0.5,74
2019-01-28T21:00,3.07,3.22,29,-1.3,79
2019-01-28T22:00,2.66,2.82,41,-3.2,81
2019-01-28T23:00,3.58,3.69,35,-3.5,81
2019-01-29T00:00,3.94,4.01,32,-3.5,77
2019-01-29T01:00,4.03,4.23,33,-2.6,72
2019-01-29T02:00,4.60,5.07,29,-5.0,74
2019-01-29T03:00,4.06,4.36,26,-5.2,71
2019-01-29T04:00,5.45,5.94,14,-6.1,66
2019-01-29T05:00,6.16,6.44,24,-6.2,73
2019-01-29T06:00,3.89,4.02,21,-5.5,75
2019-01-29T07:00,4.06,4.33,43,-6.0,75
2019-01-29T08:00,3.12,3.23,44,-4.9,72
2019-01-29T09:00,2.68,2.75,57,-4.7,71
2019-01-29T10:00,1.92,2.09,59,-4.3,78
2019-01-29T11:00,2.17,2.36,62,-2.8,86
2019-01-29T12:00,1.80,1.83,67,-1.5,81
2019-01-29T13:00,0.64,0.79,81,-0.3,83
2019-01-29T14:00,1.08,1.20,203,-0.8,86
2019-01-29T15:00,0.54,0.60,125,0.1,86
2019-01-29T16:00,0.65,0.70,223,-0.7,76
2019-01-29T17:00,0.82,0.94,224,-0.2,77
2019-01-29T18:00,1.17,1.25,226,-0.1,87
2019-01-29T19:00,0.83,0.92,180,-1.1,86
2019-01-29T20:00,0.37,0.38,189,-1.9,83
2019-01-29T21:00,0.00,0.00,77,-3.8,86
2019-01-29T22:00,0.00,0.00,144,-4.2,80
2019-01-29T23:00,0.32,0.39,212,-5.4,84
2019-01-30T00:00,0.40,0.38,221,-5.8,87
2019-01-30T01:00,0.54,0.50,221,-6.2,82
2019-01-30T02:00,0.71,0.67,222,-7.1,91
2019-01-30T03:00,0.60,0.62,228,-7.2,90
2019-01-30T04:00,0.92,1.01,173,-7.7,93
2019-01-30T05:00,0.67,0.76,116,-7.9,88
2019-01-30T06:00,0.44,0.40,71,-7.1,85
2019-01-30T07:00,0.00,0.39,137,-6.9,75
2019-01-30T08:00,0.68,0.70,85,-7.2,73
2019-01-30T09:00,1.06,1.27,185,-5.5,69
2019-01-30T10:00,1.18,1.41,159,-4.9,60
2019-01-30T11:00,1.61,1.77,210,-3.3,65
2019-01-30T12:00,1.75,1.91,231,-3.4,72
2019-01-30T13:00,1.50,1.63,243,-1.6,80
2019-01-30T14:00,1.78,1.90,241,-1.6,88
2019-01-30T15:00,2.54,2.83,262,-2.4,82
2019-01-30T16:00,5.08,5.38,251,-2.7,77
2019-01-30T17:00,5.81,6.36,244,-2.2,82
2019-01-30T18:00,3.44,3.87,242,-2.7,78
2019-01-30T19:00,3.61,3.81,237,-2.7,84
2019-01-30T20:00,4.24,4.60,248,-3.5,83
2019-01-30T21:00,3.07,3.27,240,-3.7,83
2019-01-30T22:00,2.42,2.53,249,-3.5,72
2019-01-30T23:00,3.28,3.54,238,-4.3,76
2019-01-31T00:00,5.16,5.58,226,-4.8,82
2019-01-31T01:00,4.39,4.70,230,-3.9,80
2019-01-31T02:00,4.28,4.78,227,-3.7,77
2019-01-31T03:00,4.15,4.66,224,-4.9,79
2019-01-31T04:00,2.94,3.23,232,-6.0,82
2019-01-31T05:00,3.43,3.64,238,-5.6,85
2019-01-31T06:00,4.01,4.36,234,-4.8,85
2019-01-31T07:00,3.78,4.20,235,-4.5,70
2019-01-31T08:00,3.78,3.96,238,-3.9,62
2019-01-31T09:00,3.66,3.91,228,-4.3,67
2019-01-31T10:00,4.40,4.76,230,-3.8,64
2019-01-31T11:00,4.54,4.77,234,-4.3,68
2019-01-31T12:00,5.69,6.05,237,-3.2,65
2019-01-31T13:00,5.29,5.66,218,-3.2,72
2019-01-31T14:00,6.35,6.47,204,-2.0,77
2019-01-31T15:00,6.70,6.94,216,-2.3,87
2019-01-31T16:00,7.37,7.74,230,-2.1,88
2019-01-31T17:00,6.86,7.19,226,-2.7,81
2019-01-31T18:00,6.38,6.84,239,-2.4,73
2019-01-31T19:00,7.10,7.50,235,-2.8,72
2019-01-31T20:00,7.82,8.46,245,-2.5,76
2019-01-31T21:00,9.35,10.21,244,-2.9,70
2019-01-31T22:00,7.90,8.61,242,-5.1,75
2019-01-31T23:00,8.30,9.19,229,-3.8,72
2019-02-01T00:00,11.10,12.11,232,-5.7,72
2019-02-01T01:00,13.03,13.80,237,-7.1,82
2019-02-01T02:00,10.87,11.49,243,-7.0,79
2019-02-01T03:00,11.73,12.35,246,-5.7,77
2019-02-01T04:00,10.75,11.11,237,-6.4,79
2019-02-01T05:00,11.95,12.61,238,-6.8,73
2019-02-01T06:00,12.72,13.91,237,-6.7,80
2019-02-01T07:00,13.05,14.12,229,-6.3,87
2019-02-01T08:00,0.21,0.15,234,-5.6,94
2019-02-01T09:00,0.21,0.15,234,-4.1,97
2019-02-01T10:00,0.21,0.15,234,-2.5,100
2019-02-01T11:00,0.21,0.15,234,-1.9,93
2019-02-01T12:00,0.21,0.15,234,-2.3,90
2019-02-01T13:00,0.21,0.15,234,-3.0,82
2019-02-01T14:00,0.21,0.15,234,-2.5,76
2019-02-01T15:00,0.21,0.15,234,-1.3,77
2019-02-01T16:00,0.21,0.15,234,0.4,79
2019-02-01T17:00,0.21,0.15,234,0.0,73
2019-02-01T18:00,0.21,0.15,234,0.0,71
2019-02-01T19:00,0.21,0.15,234,-0.8,77
2019-02-01T20:00,0.21,0.15,234,-1.0,72
2019-02-01T21:00,0.21,0.15,234,-1.7,72
2019-02-01T22:00,0.21,0.15,234,-3.3,73
2019-02-01T23:00,0.21,0.15,234,-5.0,77
2019-02-02T00:00,0.21,0.15,234,-5.8,84
2019-02-02T01:00,0.21,0.15,234,-9.9,82
2019-02-02T02:00,0.21,0.15,234,-10.2,88
2019-02-02T03:00,0.21,0.15,234,-10.3,84
2019-02-02T04:00,0.21,0.15,234,-9.7,85
2019-02-02T05:00,5.75,6.34,237,-9.0,88
2019-02-02T06:00,6.17,6.73,242,-9.4,83
2019-02-02T07:00,7.68,8.49,253,-9.6,83
2019-02-02T08:00,9.01,9.81,242,-8.6,86
2019-02-02T09:00,8.57,9.25,240,-9.3,82
2019-02-02T10:00,8.89,9.91,234,-7.4,80
2019-02-02T11:00,9.96,11.00,236,-5.7,83
2019-02-02T12:00,10.91,11.76,232,-5.2,81
2019-02-02T13:00,11.38,12.53,234,-4.6,74
2019-02-02T14:00,11.29,12.47,233,-2.9,74
2019-02-02T15:00,12.11,13.51,234,-3.0,82
2019-02-02T16:00,12.16,13.26,245,-2.7,85
2019-02-02T17:00,12.05,13.29,241,-3.7,80
2019-02-02T18:00,13.55,14.67,243,-4.6,74
2019-02-02T19:00,13.88,15.24,232,-5.3,74
2019-02-02T20:00,13.39,14.90,222,-5.7,72
2019-02-02T21:00,10.69,11.74,236,-5.3,70
2019-02-02T22:00,7.64,8.58,238,-6.3,72
2019-02-02T23:00,6.84,7.34,239,-5.9,76
2019-02-03T00:00,7.05,7.70,244,-5.5,81
2019-02-03T01:00,7.45,8.22,243,-7.7,85
2019-02-03T02:00,8.28,9.36,244,-7.1,90
2019-02-03T03:00,10.32,11.38,256,-8.3,86
2019-02-03T04:00,12.78,14.32,258,-8.5,90
2019-02-03T05:00,13.19,14.54,255,-9.3,89
2019-02-03T06:00,12.85,13.73,256,-10.1,83
2019-02-03T07:00,13.15,14.26,251,-9.2,73
2019-02-03T08:00,13.21,14.70,257,-7.8,70
2019-02-03T09:00,12.87,14.36,253,-6.6,65
2019-02-03T10:00,14.13,14.93,262,-5.1,66
2019-02-03T11:00,14.09,15.15,257,-4.2,73
2019-02-03T12:00,14.74,15.91,264,-4.2,76
2019-02-03T13:00,13.51,14.62,250,-4.4,78
2019-02-03T14:00,12.90,13.66,247,-2.6,74
2019-02-03T15:00,12.06,12.84,248,-1.8,72
2019-02-03T16:00,10.64,11.57,253,-3.3,74
2019-02-03T17:00,11.13,12.32,254,-3.0,72
2019-02-03T18:00,9.81,10.93,265,-2.6,73
2019-02-03T19:00,9.72,10.52,256,-4.4,71
2019-02-03T20:00,10.71,12.11,241,-4.1,74
2019-02-03T21:00,11.19,12.48,245,-4.4,68
2019-02-03T22:00,10.07,11.03,228,-5.5,66
2019-02-03T23:00,10.12,10.74,234,-6.8,61
2019-02-04T00:00,7.36,7.96,238,-6.7,60
2019-02-04T01:00,7.12,7.75,235,-7.3,60
2019-02-04T02:00,5.83,6.34,212,-7.2,64
2019-02-04T03:00,4.98,5.12,149,-6.7,69
2019-02-04T04:00,5.37,5.72,134,-6.6,67
2019-02-04T05:00,5.01,5.32,44,-6.5,65
2019-02-04T06:00,5.02,5.45,66,-5.3,63
2019-02-04T07:00,4.27,4.63,64,-5.6,66
2019-02-04T08:00,5.45,5.72,72,-4.7,70
2019-02-04T09:00,6.26,6.68,63,-3.9,63
2019-02-04T10:00,7.77,8.17,44,-2.1,63
2019-02-04T11:00,7.49,7.89,38,-1.2,53
2019-02-04T12:00,7.73,8.17,22,0.8,59
2019-02-04T13:00,7.22,7.60,25,2.0,63
2019-02-04T14:00,6.23,6.84,32,-0.2,61
2019-02-04T15:00,6.03,6.61,29,0.4,70
2019-02-04T16:00,5.77,6.43,23,0.5,68
2019-02-04T17:00,8.83,9.57,26,0.7,63
2019-02-04T18:00,10.41,11.32,31,0.0,66
2019-02-04T19:00,11.27,12.01,13,-1.7,61
2019-02-04T20:00,11.56,12.31,9,-2.5,57
2019-02-04T21:00,7.42,8.09,6,-3.5,59
2019-02-04T22:00,7.84,8.56,9,-4.0,69
2019-02-04T23:00,6.13,6.83,9,-4.9,76
2019-02-05T00:00,6.36,6.68,6,-6.0,85
2019-02-05T01:00,5.82,6.28,8,-5.0,81
2019-02-05T02:00,6.45,6.71,21,-5.9,90
2019-02-05T03:00,6.69,7.09,26,-6.0,91
2019-02-05T04:00,6.96,7.29,37,-6.6,100
2019-02-05T05:00,7.17,7.86,50,-7.3,100
2019-02-05T06:00,9.32,9.71,161,-6.0,93
2019-02-05T07:00,8.32,8.89,200,-4.4,95
2019-02-05T08:00,5.92,6.31,68,-4.2,89
2019-02-05T09:00,8.21,9.08,174,-3.6,83
2019-02-05T10:00,6.31,6.73,63,-2.8,87
2019-02-05T11:00,8.40,9.49,215,-1.8,91
2019-02-05T12:00,10.25,11.24,229,-0.8,89
2019-02-05T13:00,9.31,9.92,227,-0.5,87
2019-02-05T14:00,7.80,8.68,215,0.8,90
2019-02-05T15:00,6.83,7.53,201,0.6,83
2019-02-05T16:00,6.20,7.14,199,0.0,81
2019-02-05T17:00,4.70,5.19,222,-0.2,83
2019-02-05T18:00,5.54,5.94,195,0.7,88
2019-02-05T19:00,5.92,6.39,218,0.7,92
2019-02-05T20:00,4.62,5.09,71,0.8,91
2019-02-05T21:00,7.07,7.42,203,0.2,82
2019-02-05T22:00,6.37,6.83,206,-1.1,77
2019-02-05T23:00,7.49,7.95,203,-2.4,79
2019-02-06T00:00,7.80,8.30,215,-3.8,87
2019-02-06T01:00,8.20,8.85,218,-4.6,86
2019-02-06T02:00,6.49,6.88,222,-4.9,84
2019-02-06T03:00,5.45,6.09,235,-4.7,82
2019-02-06T04:00,5.77,6.28,221,-4.9,79
2019-02-06T05:00,4.68,5.06,213,-4.9,80
2019-02-06T06:00,4.79,5.30,95,-4.8,88
2019-02-06T07:00,4.30,4.77,196,-4.9,84
2019-02-06T08:00,2.04,2.18,58,-4.1,78
2019-02-06T09:00,4.30,4.70,215,-2.7,76
2019-02-06T10:00,3.83,4.20,216,-1.7,71
2019-02-06T11:00,4.05,4.55,228,-1.9,68
2019-02-06T12:00,3.75,4.32,218,-0.4,77
2019-02-06T13:00,3.76,4.00,223,-0.5,80
2019-02-06T14:00,2.50,2.79,226,-1.5,74
2019-02-06T15:00,2.31,2.68,220,-0.6,69
2019-02-06T16:00,4.17,4.73,219,-1.3,62
2019-02-06T17:00,3.45,3.77,228,-1.2,62
2019-02-06T18:00,4.46,4.78,243,-1.4,54
2019-02-06T19:00,3.87,4.11,244,-1.9,62
2019-02-06T20:00,4.10,4.50,255,-2.8,62
2019-02-06T21:00,2.76,3.07,242,-3.6,62
2019-02-06T22:00,3.03,3.08,243,-3.8,61
2019-02-06T23:00,3.43,3.62,236,-4.7,67
2019-02-07T00:00,3.02,3.12,249,-6.4,68
2019-02-07T01:00,3.61,3.94,255,-8.1,69
2019-02-07T02:00,5.11,5.62,277,-8.1,69
2019-02-07T03:00,4.89,5.31,257,-8.6,69
2019-02-07T04:00,5.56,6.21,261,-8.2,69
2019-02-07T05:00,3.79,4.20,290,-7.3,74
2019-02-07T06:00,2.87,3.11,323,-6.8,83
2019-02-07T07:00,4.13,4.47,286,-6.7,80
2019-02-07T08:00,5.15,5.67,267,-5.9,77
2019-02-07T09:00,6.06,6.59,267,-3.9,84
2019-02-07T10:00,5.33,5.99,297,-3.3,87
2019-02-07T11:00,5.85,6.51,317,-1.9,80
2019-02-07T12:00,5.18,5.76,338,-2.6,85
2019-02-07T13:00,4.85,5.45,276,-1.8,93
2019-02-07T14:00,3.37,3.83,268,-1.0,95
2019-02-07T15:00,4.25,4.91,270,-1.3,99
2019-02-07T16:00,5.01,5.65,278,-2.1,91
2019-02-07T17:00,3.98,4.33,245,-1.6,92
2019-02-07T18:00,3.77,4.45,254,-2.6,93
2019-02-07T19:00,3.16,3.74,260,-3.3,100
2019-02-07T20:00,2.21,2.59,254,-3.6,100
2019-02-07T21:00,2.00,2.14,265,-5.0,100
2019-02-07T22:00,3.52,3.84,247,-6.4,100
2019-02-07T23:00,4.85,5.48,242,-6.4,100
2019-02-08T00:00,5.88,6.29,245,-7.9,98
2019-02-08T01:00,5.02,5.49,250,-8.7,99
2019-02-08T02:00,6.09,6.65,245,-8.8,100
2019-02-08T03:00,6.18,6.73,245,-9.6,97
2019-02-08T04:00,5.52,5.70,242,-8.9,93
2019-02-08T05:00,4.77,5.18,247,-8.3,85
2019-02-08T06:00,4.59,4.76,243,-7.6,80
2019-02-08T07:00,4.21,4.35,253,-7.5,81
2019-02-08T08:00,4.10,4.21,232,-6.7,74
2019-02-08T09:00,4.64,4.80,247,-6.6,75
2019-02-08T10:00,5.07,5.32,263,-5.2,59
2019-02-08T11:00,5.03,5.27,268,-4.3,70
2019-02-08T12:00,5.61,5.92,263,-3.6,83
2019-02-08T13:00,7.01,7.57,258,-3.9,88
2019-02-08T14:00,7.19,7.82,264,-4.1,90
2019-02-08T15:00,5.74,6.25,254,-3.7,99
2019-02-08T16:00,6.83,7.39,246,-4.7,99
2019-02-08T17:00,5.69,6.11,233,-4.4,100
2019-02-08T18:00,3.55,3.86,228,-4.2,100
2019-02-08T19:00,3.39,3.72,231,-4.6,100
2019-02-08T20:00,4.72,4.85,230,-5.2,95
2019-02-08T21:00,3.62,3.97,224,-5.4,98
2019-02-08T22:00,3.79,4.08,221,-4.9,83
2019-02-08T23:00,3.70,3.97,224,-6.0,84
2019-02-09T00:00,3.21,3.47,207,-6.2,79
2019-02-09T01:00,3.04,3.26,202,-6.1,84
2019-02-09T02:00,3.94,4.36,196,-6.6,74
2019-02-09T03:00,1.67,1.82,63,-7.2,75
2019-02-09T04:00,2.23,2.59,36,-7.6,78
2019-02-09T05:00,1.29,1.54,36,-7.0,78
2019-02-09T06:00,1.64,1.90,33,-6.4,75
2019-02-09T07:00,3.44,3.90,38,-5.5,80
2019-02-09T08:00,2.82,3.21,34,-5.1,87
2019-02-09T09:00,2.42,2.77,40,-4.3,90
2019-02-09T10:00,2.62,2.96,33,-4.0,97
2019-02-09T11:00,2.15,2.50,22,-4.1,93
2019-02-09T12:00,1.72,1.80,12,-4.4,94
2019-02-09T13:00,2.72,3.13,15,-3.5,94
2019-02-09T14:00,2.22,2.57,6,-4.0,100
2019-02-09T15:00,3.19,3.62,12,-2.9,100
2019-02-09T16:00,2.36,2.49,13,-1.3,100
2019-02-09T17:00,2.85,3.11,20,-2.2,99
2019-02-09T18:00,3.40,3.62,25,-3.1,99
2019-02-09T19:00,5.23,5.58,27,-3.5,95
2019-02-09T20:00,6.46,7.16,24,-4.1,99
2019-02-09T21:00,6.67,7.33,32,-4.7,96
2019-02-09T22:00,5.33,5.74,36,-4.7,95
2019-02-09T23:00,2.48,2.64,26,-4.3,89
2019-02-10T00:00,2.08,2.27,31,-6.5,83
2019-02-10T01:00,2.17,2.39,30,-7.7,90
2019-02-10T02:00,1.87,2.01,44,-8.6,92
2019-02-10T03:00,2.42,2.69,41,-8.3,87
2019-02-10T04:00,4.23,4.62,79,-7.9,83
2019-02-10T05:00,7.09,7.85,181,-7.7,84
2019-02-10T06:00,4.38,4.90,52,-8.2,86
2019-02-10T07:00,3.72,4.02,33,-6.6,91
2019-02-10T08:00,2.13,2.28,40,-5.6,92
2019-02-10T09:00,2.42,2.68,27,-3.6,90
2019-02-10T10:00,1.90,2.09,40,-1.6,86
2019-02-10T11:00,2.05,2.32,52,-1.4,95
2019-02-10T12:00,3.18,3.54,51,-0.4,96
2019-02-10T13:00,2.21,2.60,149,-0.5,100
2019-02-10T14:00,4.14,4.36,219,0.0,100
2019-02-10T15:00,2.97,3.30,214,0.9,100
2019-02-10T16:00,3.22,3.35,217,1.2,100
2019-02-10T17:00,2.75,3.01,216,1.9,100
2019-02-10T18:00,3.06,3.17,218,0.6,100
2019-02-10T19:00,2.77,3.11,189,1.0,100
2019-02-10T20:00,2.88,3.18,181,-0.4,100
2019-02-10T21:00,1.27,1.38,55,-1.6,100
2019-02-10T22:00,2.16,2.45,53,-3.3,100
2019-02-10T23:00,2.84,3.12,50,-4.6,100
2019-02-11T00:00,3.94,4.40,27,-6.0,100
2019-02-11T01:00,5.11,5.61,21,-7.1,100
2019-02-11T02:00,4.57,5.02,21,-6.8,100
2019-02-11T03:00,3.29,3.58,41,-7.3,100
2019-02-11T04:00,3.41,3.77,32,-7.8,100
2019-02-11T05:00,3.65,4.28,39,-8.2,100
2019-02-11T06:00,2.92,3.31,21,-6.7,100
2019-02-11T07:00,0.00,0.08,26,-6.9,100
2019-02-11T08:00,0.00,0.08,26,-5.3,100
2019-02-11T09:00,0.00,0.08,26,-5.4,96
2019-02-11T10:00,0.00,0.08,26,-4.3,100
2019-02-11T11:00,0.00,0.08,26,-3.4,100
2019-02-11T12:00,0.00,0.08,26,-2.2,99
2019-02-11T13:00,0.00,0.08,26,-2.0,98
